Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
G	10	6	Cyanocobalamin			cyanocob(III)alamin	[H][C@@]1(C)CNC(=O)CC[C@]2(C)[C@@H](CC(N)=O)[C@@]3([H])N4C2=C(C)C2=[N+]5C(=CC6=[N+]7C(=C(C)C8=[N+]([C@]3(C)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)[Co-3]457(C#N)[n+]3cn([C@H]4O[C@H](CO)[C@@H](OP([O-])(=O)O1)[C@H]4O)c1cc(C)c(C)cc31)[C@@](C)(CC(N)=O)[C@@H]6CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O	InChI=1S/C62H90N13O14P.CN.Co/c1-29-20-39-40(21-30(29)2)75(28-70-39)57-52(84)53(41(27-76)87-57)89-90(85,86)88-31(3)26-69-49(83)18-19-59(8)37(22-46(66)80)56-62(11)61(10,25-48(68)82)36(14-17-45(65)79)51(74-62)33(5)55-60(9,24-47(67)81)34(12-15-43(63)77)38(71-55)23-42-58(6,7)35(13-16-44(64)78)50(72-42)32(4)54(59)73-56;1-2;/h20-21,23,28,31,34-37,41,52-53,56-57,76,84H,12-19,22,24-27H2,1-11H3,(H15,63,64,65,66,67,68,69,71,72,73,74,77,78,79,80,81,82,83,85,86);;/q;;+2/p-2/t31-,34-,35-,36-,37+,41-,52-,53-,56-,57+,59-,60+,61+,62+;;/m1../s1	RMRCNWBMXRMIRW-WZHZPDAFSA-L	C63H88CoN14O14P	CHEBI:17439	C02823		
B	7	7	D-(+)-Raffinose pentahydrate	C18H32O16.H2OYYY5	17629-30-0	raffinose	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	InChI=1S/C18H32O16/c19-1-5-8(22)11(25)13(27)16(31-5)30-3-7-9(23)12(26)14(28)17(32-7)34-18(4-21)15(29)10(24)6(2-20)33-18/h5-17,19-29H,1-4H2/t5-,6-,7-,8+,9-,10-,11+,12+,13-,14-,15+,16+,17-,18+/m1/s1	MUPFEKGTMRGPLJ-ZQSKZDJDSA-N	C18H32O16	CHEBI:16634	C00492	HMDB0003213	
H	10	6	D-Aspartic acid	C4H7NO4	1783-96-6	D-aspartic acid	N[C@H](CC(O)=O)C(O)=O	InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m1/s1	CKLJMWTZIZZHCS-UWTATZPHSA-N	C4H7NO4	CHEBI:17364	C00402	HMDB0006483	
F	9	6	DL-Homocysteine	C4H9NO2S	454-29-5	L-homocysteine	N[C@@H](CCS)C(O)=O	InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)/t3-/m0/s1	FFFHZYDWPBMWHY-VKHMYHEASA-N	C4H9NO2S	CHEBI:17588	C00155	HMDB0000742	
			DL-α-Aminopimelic acid	C7H13NO4	627-76-9	2-aminopimelic acid	NC(CCCCC(O)=O)C(O)=O	InChI=1S/C7H13NO4/c8-5(7(11)12)3-1-2-4-6(9)10/h5H,1-4,8H2,(H,9,10)(H,11,12)	JUQLUIFNNFIIKC-UHFFFAOYSA-N	C7H13NO4	CHEBI:64305		HMDB0034252	
G	2	4	D-Saccharic acid monopotassium salt	C6H9O8.K	576-42-1	Glucaric acid	O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O	InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2-,3-,4+/m0/s1	DSLZVSRJTYRBFB-LLEIAEIESA-N	C6H10O8	CHEBI:17301	C00767	HMDB0000663	
H	3	9	D-Valine	C5H11NO2	640-68-6	D-valine	CC(C)[C@@H](N)C(O)=O	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m1/s1	KZSNJWFQEVHDMF-SCSAIBSYSA-N	C5H11NO2	CHEBI:27477	C06417		
F	4	4	Glycyl-L-tyrosine	C11H14N2O4	658-79-7	Gly-Tyr	NCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	InChI=1S/C11H14N2O4/c12-6-10(15)13-9(11(16)17)5-7-1-3-8(14)4-2-7/h1-4,9,14H,5-6,12H2,(H,13,15)(H,16,17)/t9-/m0/s1	XBGGUPMXALFZOT-VIFPVBQESA-N	C11H14N2O4	CHEBI:73517		HMDB0028853	
			L-Arginine methyl ester dihydrochloride	C7H16N4O2.HClYYY2	26340-89-6	N(omega)-methyl-L-arginine	CNC(=N)NCCC[C@H](N)C(O)=O	InChI=1S/C7H16N4O2/c1-10-7(9)11-4-2-3-5(8)6(12)13/h5H,2-4,8H2,1H3,(H,12,13)(H3,9,10,11)/t5-/m0/s1	NTNWOCRCBQPEKQ-YFKPBYRVSA-N	C7H16N4O2	CHEBI:28229	C03884	HMDB0029416	
			L-Theanine 	C7H14N2O3	3081-61-6	N(5)-ethyl-L-glutamine	CCNC(=O)CC[C@H](N)C(O)=O	InChI=1S/C7H14N2O3/c1-2-9-6(10)4-3-5(8)7(11)12/h5H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t5-/m0/s1	DATAGRPVKZEWHA-YFKPBYRVSA-N	C7H14N2O3	CHEBI:17394	C01047	HMDB0034365	
I	3	4	Mannitol	C6H14O6	69-65-8	D-mannitol	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1	FBPFZTCFMRRESA-KVTDHHQDSA-N	C6H14O6	CHEBI:16899	C00392	HMDB0000765	
C	9	5	N-Methyl-D-aspartic acid	C5H9NO4	6384-92-5	N-methyl-D-aspartic acid	CN[C@H](CC(O)=O)C(O)=O	InChI=1S/C5H9NO4/c1-6-3(5(9)10)2-4(7)8/h3,6H,2H2,1H3,(H,7,8)(H,9,10)/t3-/m1/s1	HOKKHZGPKSLGJE-GSVOUGTGSA-N	C5H9NO4	CHEBI:31882	C12269	HMDB0002393	
			2,5-Dihydroxybenzaldehyde	C7H6O3	1194-98-5	2,5-dihydroxybenzaldehyde	OC1=CC(C=O)=C(O)C=C1	InChI=1S/C7H6O3/c8-4-5-3-6(9)1-2-7(5)10/h1-4,9-10H	CLFRCXCBWIQVRN-UHFFFAOYSA-N	C7H6O3	CHEBI:28508	C05585	HMDB0004062	
			2,6-Dimethylpyridine			2,6-dimethylpyridine	Cc1cccc(C)n1	InChI=1S/C7H9N/c1-6-4-3-5-7(2)8-6/h3-5H,1-2H3	OISVCGZHLKNMSJ-UHFFFAOYSA-N	C7H9N	CHEBI:32548		HMDB0032972	
			2-Ethylfuran	C6H8O	3208-16-0	2-ethylfuran	CCC1=CC=CO1	InChI=1S/C6H8O/c1-2-6-4-3-5-7-6/h3-5H,2H2,1H3	HLPIHRDZBHXTFJ-UHFFFAOYSA-N	C6H8O	CHEBI:141565		HMDB0040587	
E	4	11	2-Methyl-3-Pentanone	C6H12O	565-69-5	Ethyl isopropyl ketone	CCC(=O)C(C)C	InChI=1S/C6H12O/c1-4-6(7)5(2)3/h5H,4H2,1-3H3	HYTRYEXINDDXJK-UHFFFAOYSA-N	C6H12O	CHEBI:89215		HMDB0005846	
I	4	6	3,5-Dimethoxyphenol	C8H10O3	500-99-2	3,5-Dimethoxyphenol	COC1=CC(OC)=CC(O)=C1	InChI=1S/C8H10O3/c1-10-7-3-6(9)4-8(5-7)11-2/h3-5,9H,1-2H3	XQDNFAMOIPNVES-UHFFFAOYSA-N	C8H10O3	CHEBI:88715		HMDB0059966	
F	3	6	4-Hydroxyphenylacetic acid	C8H8O3	156-38-7	4-hydroxyphenylacetic acid	OC(=O)CC1=CC=C(O)C=C1	InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)	XQXPVVBIMDBYFF-UHFFFAOYSA-N	C8H8O3	CHEBI:18101	C00642	HMDB0000020	
E	8	11	Acetoin dimer			acetoin	CC(O)C(C)=O	InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3	ROWKJAVDOGWPAT-UHFFFAOYSA-N	C4H8O2	CHEBI:15688	C00466		
B	5	5	Apigenin	C15H10O5	520-36-5	apigenin	OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H	KZNIFHPLKGYRTM-UHFFFAOYSA-N	C15H10O5	CHEBI:18388	C01477	HMDB0002124	LMPK12110005
			Cinnamyl alcohol			cinnamyl alcohol	OCC=Cc1ccccc1	InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-7,10H,8H2	OOCCDEMITAIZTP-UHFFFAOYSA-N	C9H10O	CHEBI:17177	C02394	HMDB0029697	
B	3	9	D-Pinitol	C7H14O6	10284-63-6	D-pinitol	CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O	InChI=1S/C7H14O6/c1-13-7-5(11)3(9)2(8)4(10)6(7)12/h2-12H,1H3/t2-,3-,4-,5-,6+,7+/m0/s1	DSCFFEYYQKSRSV-KLJZZCKASA-N	C7H14O6	CHEBI:28548	C03844	HMDB0034219	
			Equol	C15H14O3	94105-90-5	equol	OC1=CC=C(C=C1)[C@H]1COC2=CC(O)=CC=C2C1	InChI=1S/C15H14O3/c16-13-4-1-10(2-5-13)12-7-11-3-6-14(17)8-15(11)18-9-12/h1-6,8,12,16-17H,7,9H2/t12-/m1/s1	ADFCQWZHKCXPAJ-GFCCVEGCSA-N	C15H14O3	CHEBI:428126	C14131	HMDB0002209	LMPK12080003
			Ethyl salicylate	C9H10O3	118-61-6	Ethyl salicylate	CCOC(=O)C1=C(O)C=CC=C1	InChI=1S/C9H10O3/c1-2-12-9(11)7-5-3-4-6-8(7)10/h3-6,10H,2H2,1H3	GYCKQBWUSACYIF-UHFFFAOYSA-N	C9H10O3	CHEBI:88839		HMDB0029817	
J	5	6	Kojic acid	C6H6O4	501-30-4	kojic acid	OCC1=CC(=O)C(O)=CO1	InChI=1S/C6H6O4/c7-2-4-1-5(8)6(9)3-10-4/h1,3,7,9H,2H2	BEJNERDRQOWKJM-UHFFFAOYSA-N	C6H6O4	CHEBI:43572	C14516	HMDB0032923	
H	1	5	Myricetin	C15H10O8	529-44-2	myricetin	OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1	InChI=1S/C15H10O8/c16-6-3-7(17)11-10(4-6)23-15(14(22)13(11)21)5-1-8(18)12(20)9(19)2-5/h1-4,16-20,22H	IKMDFBPHZNJCSN-UHFFFAOYSA-N	C15H10O8	CHEBI:18152	C10107	HMDB0002755	
			p-Methoxybenzaldehyde			p-methoxybenzaldehyde	C=1(C=CC(C(=O)[H])=CC1)OC	InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3	ZRSNZINYAWTAHE-UHFFFAOYSA-N	C8H8O2	CHEBI:28235	C10761	HMDB0029686	
A	1	8	Polydatin			trans-piceid	OC[C@H]1O[C@@H](Oc2cc(O)cc(\C=C\c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C20H22O8/c21-10-16-17(24)18(25)19(26)20(28-16)27-15-8-12(7-14(23)9-15)2-1-11-3-5-13(22)6-4-11/h1-9,16-26H,10H2/b2-1+/t16-,17-,18+,19-,20-/m1/s1	HSTZMXCBWJGKHG-CUYWLFDKSA-N	C20H22O8	CHEBI:8198	C10275	HMDB0030564	LMPK13090012
F	8	7	Saccharin sodium dihydrate	C7H4NO3S.Na.H2OYYY2	6155-57-3	saccharin	OC1=NS(=O)(=O)C2=CC=CC=C12	InChI=1S/C7H5NO3S/c9-7-5-3-1-2-4-6(5)12(10,11)8-7/h1-4H,(H,8,9)	CVHZOJJKTDOEJC-UHFFFAOYSA-N	C7H5NO3S	CHEBI:32111	C12283	HMDB0029723	
A	2	2	S-Allyl-L-cysteine	C6H11NO2S	21593-77-1	S-allylcysteine	N[C@@H](CSCC=C)C(O)=O	InChI=1S/C6H11NO2S/c1-2-3-10-4-5(7)6(8)9/h2,5H,1,3-4,7H2,(H,8,9)/t5-/m0/s1	ZFAHNWWNDFHPOH-YFKPBYRVSA-N	C6H11NO2S	CHEBI:74077	C16759	HMDB0034323	
E	7	11	Spermidine	C7H19N3	124-20-9	spermidine	NCCCCNCCCN	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	ATHGHQPFGPMSJY-UHFFFAOYSA-N	C7H19N3	CHEBI:16610	C00315	HMDB0001257	
C	1	1	α-Arbutin			alpha-Arbutin	OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C12H16O7/c13-5-8-9(15)10(16)11(17)12(19-8)18-7-3-1-6(14)2-4-7/h1-4,8-17H,5H2/t8-,9-,10+,11-,12+/m1/s1	BJRNKVDFDLYUGJ-ZIQFBCGOSA-N	C12H16O7	CHEBI:29710	C12079		
			(-)-Myrtenol			(-)-Myrtenol	CC1([C@H]2CC=C([C@@H]1C2)CO)C	InChI=1S/C10H16O/c1-10(2)8-4-3-7(6-11)9(10)5-8/h3,8-9,11H,4-6H2,1-2H3/t8-,9-/m0/s1	RXBQNMWIQKOSCS-IUCAKERBSA-N	C10H16O				
J	10	6	1,3-Dimethyluracil	C6H8N2O2	874-14-6	1,3-dimethyluracil	CN1C=CC(=O)N(C)C1=O	InChI=1S/C6H8N2O2/c1-7-4-3-5(9)8(2)6(7)10/h3-4H,1-2H3	JSDBKAHWADVXFU-UHFFFAOYSA-N	C6H8N2O2	CHEBI:74763		HMDB0002144	
C	6	6	2,3,5,6-Tetramethylpyrazine	C8H12N2	1124-11-4	tetramethylpyrazine	CC1=NC(C)=C(C)N=C1C	InChI=1S/C8H12N2/c1-5-6(2)10-8(4)7(3)9-5/h1-4H3	FINHMKGKINIASC-UHFFFAOYSA-N	C8H12N2	CHEBI:133246		HMDB0036584	
A	3	1	2,3-Dihydroxybenzoic acid	C7H6O4	303-38-8	2,3-dihydroxybenzoic acid	OC(=O)C1=C(O)C(O)=CC=C1	InChI=1S/C7H6O4/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,8-9H,(H,10,11)	GLDQAMYCGOIJDV-UHFFFAOYSA-N	C7H6O4	CHEBI:18026	C00196	HMDB0000397	
F	3	4	2-Deoxy-D-ribose	C5H10O4	533-67-5	2-deoxy-D-ribose	OC[C@@H](O)[C@@H](O)CC=O	InChI=1S/C5H10O4/c6-2-1-4(8)5(9)3-7/h2,4-5,7-9H,1,3H2/t4-,5+/m0/s1	ASJSAQIRZKANQN-CRCLSJGQSA-N	C5H10O4	CHEBI:28816	C01801	HMDB0003224	
			2-Hydroxybenzaldehyde			salicylaldehyde	[H]C(=O)c1ccccc1O	InChI=1S/C7H6O2/c8-5-6-3-1-2-4-7(6)9/h1-5,9H	SMQUZDBALVYZAC-UHFFFAOYSA-N	C7H6O2	CHEBI:16008	C06202	HMDB0034170	
			2-Hydroxybenzyl alcohol	C7H8O2	90-01-7	salicyl alcohol	OCC1=C(O)C=CC=C1	InChI=1S/C7H8O2/c8-5-6-3-1-2-4-7(6)9/h1-4,8-9H,5H2	CQRYARSYNCAZFO-UHFFFAOYSA-N	C7H8O2	CHEBI:16464	C02323	HMDB0059709	
H	5	11	2-Pentanone	C5H10O	107-87-9	pentan-2-one	CCCC(C)=O	InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3	XNLICIUVMPYHGG-UHFFFAOYSA-N	C5H10O	CHEBI:16472	C01949	HMDB0034235	LMFA12000003
F	4	6	3-Methoxyhydrocinnamic acid			3-Methoxybenzenepropanoic acid	C=1C=CC(=CC1CCC(O)=O)OC	InChI=1S/C10H12O3/c1-13-9-4-2-3-8(7-9)5-6-10(11)12/h2-4,7H,5-6H2,1H3,(H,11,12)	BJJQJLOZWBZEGA-UHFFFAOYSA-N	C10H12O3	CHEBI:88439		HMDB0011751	
H	8	10	4,5-Dimethylthiazole	C5H7NS	3581-91-7	4,5-Dimethylthiazole	CC1=C(C)N=CS1	InChI=1S/C5H7NS/c1-4-5(2)7-3-6-4/h3H,1-2H3	UWSONZCNXUSTKW-UHFFFAOYSA-N	C5H7NS	CHEBI:193947		HMDB0032976	
			Acetophenone	C8H8O	98-86-2	acetophenone	CC(=O)C1=CC=CC=C1	InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3	KWOLFJPFCHCOCG-UHFFFAOYSA-N	C8H8O	CHEBI:27632	C07113	HMDB0033910	
G	7	2	D-(+)-Xylose	C5H10O5	58-86-6	D-xylopyranose	O[C@@H]1COC(O)[C@H](O)[C@H]1O	InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4-,5?/m1/s1	SRBFZHDQGSBBOR-IOVATXLUSA-N	C5H10O5	CHEBI:53455	C00181	HMDB0000098	
E	3	11	Dimethyl trisulfide	C2H6S3	3658-80-8	Dimethyl trisulfide	CSSSC	InChI=1S/C2H6S3/c1-3-5-4-2/h1-2H3	YWHLKYXPLRWGSE-UHFFFAOYSA-N	C2H6S3	CHEBI:4614	C08372	HMDB0013780	
C	3	2	Diosmetin	C16H12O6	520-34-3	diosmetin	COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O	InChI=1S/C16H12O6/c1-21-13-3-2-8(4-10(13)18)14-7-12(20)16-11(19)5-9(17)6-15(16)22-14/h2-7,17-19H,1H3	InChIKey	C16H12O6	CHEBI:4630	C10038	HMDB0029676	
D	8	11	Ethyl butyrate	C6H12O2	105-54-4	ethyl butyrate	CCCC(=O)OCC	InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3	OBNCKNCVKJNDBV-UHFFFAOYSA-N	C6H12O2	CHEBI:88764		HMDB0033889	
			Indole-3-carbinol	C9H9NO	13739-02-1	indole-3-methanol	OCC1=CNC2=C1C=CC=C2	InChI=1S/C9H9NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-5,10-11H,6H2	IVYPNXXAYMYVSP-UHFFFAOYSA-N	C9H9NO	CHEBI:24814		HMDB0005785	
			Indole-3-carboxaldehyde	C9H7NO	487-89-8	indole-3-carbaldehyde	O=CC1=CNC2=C1C=CC=C2	InChI=1S/C9H7NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-6,10H	OLNJUISKUQQNIM-UHFFFAOYSA-N	C9H7NO	CHEBI:28238	C08493	HMDB0029737	
F	1	7	L-Gulonic acid γ-lactone	C6H10O6	1128-23-0	L-gulono-1,4-lactone	[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO	InChI=1S/C6H10O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2-5,7-10H,1H2/t2-,3+,4-,5+/m0/s1	SXZYCXMUPBBULW-SKNVOMKLSA-N	C6H10O6	CHEBI:17587	C01040	HMDB0003466	
F	1	8	Methyl 3-indolyacetate	C11H11NO2	1912-33-0	methyl (indol-3-yl)acetate	COC(=O)CC1=CNC2=C1C=CC=C2	InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3	KTHADMDGDNYQRX-UHFFFAOYSA-N	C11H11NO2	CHEBI:72782		HMDB0029738	
A	6	8	Sinapic acid	C11H12O5	530-59-6	trans-sinapic acid	COC1=CC(\C=C\C(O)=O)=CC(OC)=C1O	InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+	PCMORTLOPMLEFB-ONEGZZNKSA-N	C11H12O5	CHEBI:15714	C00482	HMDB0032616	
			1-Phenyl-1-propanol			Phenylpropanol	CCC(O)C1=CC=CC=C1	InChI=1S/C9H12O/c1-2-9(10)8-6-4-3-5-7-8/h3-7,9-10H,2H2,1H3	DYUQAZSOFZSPHD-UHFFFAOYSA-N	C9H12O	CHEBI:31995		HMDB0031627	
D	10	10	2-Methyl tetrahydro-3-furanone	C5H8O2	3188-00-9	Dihydro-2-methyl-3(2H)-furanone	CC1OCCC1=O	InChI=1S/C5H8O2/c1-4-5(6)2-3-7-4/h4H,2-3H2,1H3	FCWYQRVIQDNGBI-UHFFFAOYSA-N	C5H8O2	CHEBI:173339		HMDB0031178	
J	6	4	3-Furoic acid	C5H4O3	488-93-7	3-furoic acid	OC(=O)C1=COC=C1	InChI=1S/C5H4O3/c6-5(7)4-1-2-8-3-4/h1-3H,(H,6,7)	IHCCAYCGZOLTEU-UHFFFAOYSA-N	C5H4O3	CHEBI:30846		HMDB0000444	
H	7	8	4-Aminophenol	C6H7NO	123-30-8	4-aminophenol	NC1=CC=C(O)C=C1	InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2	PLIKAWJENQZMHA-UHFFFAOYSA-N	C6H7NO	CHEBI:17602	C02372	HMDB0001169	
			Anisyl acetate			4-Methoxybenzyl acetate	O(CC1=CC=C(OC)C=C1)C(=O)C	InChI=1S/C10H12O3/c1-8(11)13-7-9-3-5-10(12-2)6-4-9/h3-6H,7H2,1-2H3	HFNGYHHRRMSKEU-UHFFFAOYSA-N	C10H12O3	CHEBI:193729		HMDB0033761	
C	10	6	Ascorbic acid	C6H8O6	50-81-7	L-ascorbic acid	[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO	InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/t2-,5+/m0/s1	CIWBSHSKHKDKBQ-JLAZNSOCSA-N	C6H8O6	CHEBI:29073	C01041	HMDB0000044	LMST03010001
C	8	6	cis,cis-Muconic acid	C6H6O4	1119-72-8	cis,cis-muconic acid	OC(=O)\C=C/C=C\C(O)=O	InChI=1S/C6H6O4/c7-5(8)3-1-2-4-6(9)10/h1-4H,(H,7,8)(H,9,10)/b3-1-,4-2-	TXXHDPDFNKHHGW-CCAGOZQPSA-N	C6H6O4	CHEBI:16508	C02480	HMDB0006331	
G	2	10	Cyclopentanone	C5H8O	120-92-3	cyclopentanone	O=C1CCCC1	InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2	BGTOWKSIORTVQH-UHFFFAOYSA-N	C5H8O	CHEBI:16486	C00557	HMDB0031407	
B	4	9	Gramine	C11H14N2	87-52-5	gramine	CN(C)CC1=CNC2=CC=CC=C12	InChI=1S/C11H14N2/c1-13(2)8-9-7-12-11-6-4-3-5-10(9)11/h3-7,12H,8H2,1-2H3	OCDGBSUVYYVKQZ-UHFFFAOYSA-N	C11H14N2	CHEBI:28948	C08304	HMDB0035762	
E	8	4	Indole-3-carboxylic acid	C9H7NO2	771-50-6	indole-3-carboxylic acid	OC(=O)C1=CNC2=CC=CC=C12	InChI=1S/C9H7NO2/c11-9(12)7-5-10-8-4-2-1-3-6(7)8/h1-5,10H,(H,11,12)	KMAKOBLIOCQGJP-UHFFFAOYSA-N	C9H7NO2	CHEBI:24809	C19837	HMDB0003320	
			Methyl valerate	C6H12O2	624-24-8	Methyl valerate	CCCCC(=O)OC	InChI=1S/C6H12O2/c1-3-4-5-6(7)8-2/h3-5H2,1-2H3	HNBDRPTVWVGKBR-UHFFFAOYSA-N	C6H12O2			HMDB0031207	
H	3	3	m-Hydrocoumaric acid			3-(3-hydroxyphenyl)propanoic acid	OC(=O)CCc1cccc(O)c1	InChI=1S/C9H10O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-3,6,10H,4-5H2,(H,11,12)	QVWAEZJXDYOKEH-UHFFFAOYSA-N	C9H10O3	CHEBI:1427	C11457	HMDB0000375	
D	9	10	Monomethyl adipate 	C7H12O4	627-91-8	monomethyl adipate	COC(=O)CCCCC(O)=O	InChI=1S/C7H12O4/c1-11-7(10)5-3-2-4-6(8)9/h2-5H2,1H3,(H,8,9)	UOBSVARXACCLLH-UHFFFAOYSA-N	C7H12O4	CHEBI:70855		HMDB0059722	
A	7	8	N-Formyl-L-methionine	C6H11NO3S	4289-98-9	N-formyl-L-methionine	CSCC[C@H](NC=O)C(O)=O	InChI=1S/C6H11NO3S/c1-11-3-2-5(6(9)10)7-4-8/h4-5H,2-3H2,1H3,(H,7,8)(H,9,10)/t5-/m0/s1	PYUSHNKNPOHWEZ-YFKPBYRVSA-N	C6H11NO3S	CHEBI:16552	C03145	HMDB0001015	
H	7	6	Octopamine HCl	C8H11NO2.HCl	770-05-8	(R)-octopamine	NC[C@H](O)C1=CC=C(O)C=C1	InChI=1S/C8H11NO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,8,10-11H,5,9H2/t8-/m0/s1	QHGUCRYDKWKLMG-QMMMGPOBSA-N	C8H11NO2	CHEBI:44715	C04227	HMDB0004825	
			Piperonyl acetate			Piperonyl acetate	O1C2=C(OC1)C=CC(=C2)COC(=O)C	InChI=1S/C10H10O4/c1-7(11)12-5-8-2-3-9-10(4-8)14-6-13-9/h2-4H,5-6H2,1H3	PFWYHTORQZAGCA-UHFFFAOYSA-N	C10H10O4	CHEBI:173936		HMDB0032614	
F	7	7	Potassium sorbate	C6H7O2.K	24634-61-5	(2E,4E)-hexa-2,4-dienoic acid	C\C=C\C=C\C(O)=O	InChI=1S/C6H8O2/c1-2-3-4-5-6(7)8/h2-5H,1H3,(H,7,8)/b3-2+,5-4+	WSWCOQWTEOXDQX-MQQKCMAXSA-N	C6H8O2	CHEBI:38358		HMDB0029581	
B	7	11	Pyruvic Aldehyde sln aq 35-45%	C3H4O2	78-98-8	methylglyoxal	CC(=O)C=O	InChI=1S/C3H4O2/c1-3(5)2-4/h2H,1H3	AIJULSRZWUXGPQ-UHFFFAOYSA-N	C3H4O2	CHEBI:17158	C00546	HMDB0001167	LMPK12110004
G	4	6	Spermine tetra HCl	C10H30Cl4N4	306-67-2	spermine	NCCCNCCCCNCCCN	InChI=1S/C10H26N4/c11-5-3-9-13-7-1-2-8-14-10-4-6-12/h13-14H,1-12H2	PFNFFQXMRSDOHW-UHFFFAOYSA-N	C10H26N4	CHEBI:15746	C00750	HMDB0001256	
B	6	10	trans-Cinnamaldehyde	C9H8O	14371-10-9	(E)-cinnamaldehyde	O=C\C=C\C1=CC=CC=C1	InChI=1S/C9H8O/c10-8-4-7-9-5-2-1-3-6-9/h1-8H/b7-4+	KJPRLNWUNMBNBZ-QPJJXVBHSA-N	C9H8O	CHEBI:16731	C00903	HMDB0003441	
			2,6-Dimethoxyphenol	C8H10O3	91-10-1	2,6-dimethoxyphenol	COC1=CC=CC(OC)=C1O	InChI=1S/C8H10O3/c1-10-6-4-3-5-7(11-2)8(6)9/h3-5,9H,1-2H3	KLIDCXVFHGNTTM-UHFFFAOYSA-N	C8H10O3	CHEBI:955	C10787	HMDB0034158	
G	3	11	2-Ethylbutyric Acid	C6H12O2	88-09-5	2-Ethylbutanoic acid	CCC(CC)C(O)=O	InChI=1S/C6H12O2/c1-3-5(4-2)6(7)8/h5H,3-4H2,1-2H3,(H,7,8)	OXQGTIUCKGYOAA-UHFFFAOYSA-N	C6H12O2	CHEBI:410868		HMDB0031221	
